"incremental_id","tender_title","buyer","award_date","award_value","contract_start","contract_end","supplier","source_url"
"3,114","WSCC - JS - Multi-channel payment Solution","WEST SUSSEX COUNTY COUNCIL","19/08/2022","410,625","01/09/2022","31/08/2025","CAPITA BUSINESS SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/5d6ef35a-0dd4-4a8e-8c56-2aed022fb476"
"3,113","Tax Planning Advice","PLYMOUTH CITY COUNCIL","19/08/2022","34,000","22/08/2022","07/10/2022","KPMG LLP","https://www.contractsfinder.service.gov.uk/Notice/a8079780-8f8e-4fa9-9428-d73d4616dab6"
"3,115","API & SFT build improvements","DEPARTMENT FOR WORK AND PENSIONS","19/08/2022","269,360","22/08/2022","31/03/2023","CAPGEMINI UK PLC","https://www.contractsfinder.service.gov.uk/Notice/05570659-c452-4a64-ac23-4dd6a238c2b7"
"4,675","Implementation plan for the translation of a robotic research prototype to ISO13485 regulatory approved medical device status.","THE UNIVERSITY OF EDINBURGH","19/08/2022","96,000","","","PA CONSULTING SERVICES LTD","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG408709"
"4,676","Implementation plan for the translation of a robotic research prototype to ISO13485 regulatory approved medical device status.","THE UNIVERSITY OF EDINBURGH","18/08/2022","","","","PA CONSULTING SERVICES LTD","https://www.find-tender.service.gov.uk/Notice/022948-2022"
"3,110","Homes England - MCF3 Lot 2 - Midrise Scheme Red Review","HOMES ENGLAND (THE NAME ADOPTED BY THE HOMES AND COMMUNITIES AGENCY)","18/08/2022","480,000","01/09/2022","12/11/2022","THE BOSTON CONSULTING GROUP","https://www.contractsfinder.service.gov.uk/Notice/b7bb09ab-2a27-465e-b6ec-a553d1fd3243"
"3,111","Implementation of Microsoft Dynamics - Finance and Operations -  Change Management","SOMERSET COUNTY COUNCIL","18/08/2022","350,000","19/08/2022","31/12/2022","ERNST & YOUNG (EY)","https://www.contractsfinder.service.gov.uk/Notice/92aa287b-13df-47b1-9994-2af20ea059ad"
"3,112","Design & shape the functions, services & workforce requirements for WTE function","HEALTH EDUCATION ENGLAND","18/08/2022","100,000","06/07/2022","30/09/2022","KPMG LLP","https://www.contractsfinder.service.gov.uk/Notice/5f4e627f-e893-4349-b050-40817fd10126"
"4,650","Implementation plan for the translation of a robotic research prototype to ISO13485 regulatory approved medical device status.","UNIVERSITY OF EDINBURGH","18/08/2022","96,000","","","PA CONSULTING SERVICES LTD","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=AUG456665"
"3,109","Communications Capability Governance Design Phase 3","HOME OFFICE","17/08/2022","441,982","18/07/2022","16/08/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/b8ac0dc9-8859-41f0-ad4b-6b2e4f0b2abb"
"3,107","Capacity - Design Authority Development","HOME OFFICE","17/08/2022","279,000","15/07/2022","15/01/2023","PA CONSULTING SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/12e6d16a-f612-4f63-a545-4bddadc2c927"
"3,108","Capability Futures and Coordination Hub - TRACER requirements","HOME OFFICE","17/08/2022","715,000","18/07/2022","17/08/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/55da9494-511b-4f5c-9b08-bf9c10f13468"
"3,106","BBC Media & Broadcast Systems Integrator","THE BRITISH BROADCASTING CORPORATION (BBC)","16/08/2022","40,000,000","01/09/2022","31/08/2026","ATOS IT SERVICES UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/b6bfd76f-21dc-4fbc-8a83-9e05f7fdfe60"
"3,104","WHTH - Well-Led Review","WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST","15/08/2022","0","15/08/2022","14/08/2023","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/930b4394-ddb3-43f0-a05c-7f04ec29410a"
"3,105","NHS App","NHS DIGITAL","15/08/2022","52,400,000","30/06/2022","29/06/2026","IBM UNITED KINGDOM LIMITED","https://www.contractsfinder.service.gov.uk/Notice/5f2f8599-a8a6-4892-987e-c318a3aed179"
"4,707","No matching tender, likely a direct award","SCOTTISH GOVERNMENT","15/08/2022","393,000","","","CAPGEMINI","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=AUG456368"
"3,103","Consent in the context of healthcare","GENOMICS ENGLAND LIMITED","14/08/2022","95,189","15/08/2022","11/11/2022","ERNST & YOUNG LIMITED","https://www.contractsfinder.service.gov.uk/Notice/971e083b-12ca-4dd9-956b-43554091ad66"
"3,993","Future IT Sourcing Programme. End User Computing Services.","THE SECRETARY OF STATE FOR JUSTICE ACTING THROUGH THE MINISTRY OF JUSTICE","12/08/2022","","","","ATOS IT SERVICES UK LIMITED","https://www.find-tender.service.gov.uk/Notice/022320-2022"
"3,994","Commercial & Performance Analytics Reporting","TRANSPORT FOR WALES RAIL LIMITED (UTILITY BUYER)","12/08/2022","","","","CAPITA (REAL ESTATE & INFRASTRUCTURE) LIMITED","https://www.find-tender.service.gov.uk/Notice/022286-2022"
"3,101","Provision of Mainframe Services","DVLA - DRIVER & VEHICLE LICENSING AGENCY","12/08/2022","2,980,854","16/08/2022","15/08/2023","IBM UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/cb317e37-672e-41b7-8213-717a230586a3"
"3,102","Future Theory Test Service - Strategic Case Update and Associated Work Notice","DVSA - DRIVER AND VEHICLE STANDARDS AGENCY","12/08/2022","91,593","12/08/2022","28/10/2022","PA CONSULTING SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/44d28fc5-b687-4179-b5ac-58c987cc838a"
"4,407","No matching tender, likely a direct award","TRANSPORT FOR WALES RAIL LIMITED (UTILITY BUYER)","12/08/2022","","","","CAPITA (REAL ESTATE & INFRASTRUCTURE) LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG407813"
"3,100","Identity Access Management Service (IAMS) Programme Support - Contract Award Notice","MINISTRY OF DEFENCE","11/08/2022","402,680","11/08/2022","07/10/2022","PA CONSULTING SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/b5d3e382-ed13-4f49-ac8e-dcef05a98367"
"3,099","Benchmarking - DVSA Overhead Costs Notice","DVSA - DRIVER AND VEHICLE STANDARDS AGENCY","11/08/2022","30,000","11/08/2022","16/09/2022","PA CONSULTING SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/185b13a8-0b34-4d0c-b4ba-a39db589fac2"
"4,673","No matching tender, likely a direct award","SCOTTISH GOVERNMENT","11/08/2022","47,300,000","","","IBM UK LIMITED","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=AUG456105"
"3,097","Passenger Locator Form and Supporting Services","HOME OFFICE","10/08/2022","4,900,000","01/04/2022","31/10/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/6931faeb-f499-4cb2-a4d8-fc3fa021ed07"
"3,098","360 Assessment","HS2","10/08/2022","30,750","10/08/2022","09/08/2025","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/2057d6ae-7285-459f-a912-4784a4cd1ffc"
"3,096","Passenger Locator Form and Supporting Services","HOME OFFICE","10/08/2022","4,900,000","01/04/2022","31/10/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/f2730315-e892-4c2a-a5bf-b2ba3f0634a0"
"4,608","No matching tender, likely a direct award","CUMBRIA COUNTY COUNCIL","09/08/2022","","08/08/2022","31/03/2024","CAPITA PROPERTY & INFRASTRUCTURE LIMITED","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=6fd25945-1bf6-ec11-8116-005056b64545"
"3,094","Specialist Risk Control & Support","STUDENT LOANS COMPANY LIMITED","09/08/2022","200,000","12/08/2022","11/08/2024","PRICE WATERHOUSE COOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/04e7842c-d903-4b6f-b884-c46ad571ef6b"
"3,095","DHSC:ASC: Charging Reform - Local Authority Operational Readiness","DEPARTMENT OF HEALTH AND SOCIAL CARE","09/08/2022","1,481,927","09/08/2022","01/07/2024","PA CONSULTING SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/934b6937-94ba-4001-8cb7-eca57e862f27"
"3,093","Technology Services 2 Framework Agreement (RM3804)","SERIOUS FRAUD OFFICE","09/08/2022","1,000,000","10/08/2022","10/08/2023","CGI IT UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/5291a13d-4db7-4051-a641-628e4ac6654e"
"4,609","No matching tender, likely a direct award","SOUTH TEES SITE COMPANY","09/08/2022","300,000","","","DELOITTE LLP","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG407429"
"4,044","Tees Valley Collaborative Skills Development Partnership – Skills for Growth Project. Strategic and Workforce Development & Delivery of Masterclasses, Coaching and Mentoring Support for Small to Medium Sized Employers in Tees Valley","SOUTH TEES SITE COMPANY","08/08/2022","","","","DELOITTE LLP","https://www.find-tender.service.gov.uk/Notice/021741-2022"
"3,091","Phase 2 Adaptive Data Enablement","DEPARTMENT FOR WORK AND PENSIONS","08/08/2022","195,105","15/08/2022","31/10/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/93efef78-1582-4bf7-be30-3eac929e7088"
"3,092","Fire Fighter Apprenticeships","ROYAL BERKSHIRE FIRE AUTHORITY","08/08/2022","70,200","05/02/2023","05/02/2025","THE CAPITA GROUP PLC","https://www.contractsfinder.service.gov.uk/Notice/3f90523c-13e9-413a-8cc9-0f98f9f44988"
"3,090","Senior Leadership Group Programme","INTELLECTUAL PROPERTY OFFICE","08/08/2022","132,000","10/08/2022","31/07/2023","ERNST & YOUNG LLP","https://www.contractsfinder.service.gov.uk/Notice/db5feb16-99c5-4370-a15c-f570d478d204"
"3,089","Access UK 1","HOME OFFICE","05/08/2022","4,500,000","12/08/2022","31/10/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/3e564f8e-5bd2-4a1a-ad3d-502a080dd849"
"3,088","Access UK 2","HOME OFFICE","05/08/2022","4,500,000","01/08/2022","31/10/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/e478a506-7162-4e33-ade6-b95c192d226e"
"4,619","Data centre hosting, networking, support and maintenance","FINANCIAL OMBUDSMAN SERVICE","05/08/2022","360,000","","","CAPITA SECURE INFORMATION SOLUTIONS LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG407103"
"4,054","Data centre hosting, networking, support and maintenance","FINANCIAL OMBUDSMAN SERVICE","04/08/2022","","","","CAPITA SECURE INFORMATION SOLUTIONS LIMITED","https://www.find-tender.service.gov.uk/Notice/021432-2022"
"4,509","No matching tender, likely a direct award","LUTON COUNCIL","04/08/2022","","31/10/2021","31/10/2022","CAPITA PROPERTY & INFRASTRUCTURE","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=ca971b06-1a13-ed11-8117-005056b64545"
"3,087","TROO0250 Financial Advisors for the IEP and Thameslink Direct Award","DFTC - DEPARTMENT FOR TRANSPORT","04/08/2022","150,000","04/01/2021","03/01/2023","PRICEWATERHOUSECOOPERS","https://www.contractsfinder.service.gov.uk/Notice/f0d608fe-a1e1-4203-9e19-cbfe1935ff0b"
"3,086","Pedestrian enhancements on Devonshire Street, Carlisle","CUMBRIA COUNTY COUNCIL","04/08/2022","29,257","15/08/2022","31/03/2024","CAPITA PROPERTY & INFRASTRUCTURE LIMITED","https://www.contractsfinder.service.gov.uk/Notice/07334299-c795-4fe2-b50f-3f65e24044f6"
"3,085","Cyber Control Framework (CCF) Tactical Team Augmentation","THE FINANCIAL CONDUCT AUTHORITY","04/08/2022","75,000","06/09/2022","22/12/2022","PRICE WATERHOUSE COOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/1a0548fd-292e-4e83-96bf-6a074530e843"
"4,508","No matching tender, likely a direct award","CUMBRIA COUNTY COUNCIL","03/08/2022","","01/08/2022","02/12/2022","CAPITA PROPERTY & INFRASTRUCTURE LIMITED","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=2b5f3094-17a9-ec11-8112-005056b64545"
"4,059","PURCH2037 Provision Of A Framework For The Provision Of External Audit Services","UNIVERSITY OF GLASGOW","03/08/2022","","","","PWC","https://www.find-tender.service.gov.uk/Notice/021336-2022"
"4,072","ADEWS/099 KARKINOS","DEFENCE EQUIPMENT AND SUPPORT","03/08/2022","","","","SERCO LIMITED","https://www.find-tender.service.gov.uk/Notice/021197-2022"
"4,299","No matching tender, likely a direct award","WIRRAL BOROUGH COUNCIL","03/08/2022","","19/01/2022","28/03/2024","DELOITTE LLP","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=d41a5a73-4b96-ec11-8112-005056b64545"
"3,083","Project Manager - EDF Infrastructure Upgrade","THE FINANCIAL CONDUCT AUTHORITY","03/08/2022","80,100","25/07/2022","25/11/2022","SOPRA STERIA GROUP","https://www.contractsfinder.service.gov.uk/Notice/176141ec-a5ed-4c2d-a404-e9e145833617"
"3,084","NSIGN/003: Naval Base Capability and Capacity Support-Options Review","MINISTRY OF DEFENCE","03/08/2022","230,480","09/08/2022","30/09/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/92945c4a-e985-4197-bf95-24b21f631305"
"4,512","No matching tender, likely a direct award","UNIVERSITY OF GLASGOW","03/08/2022","1,172,500","","","PWC","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=AUG455476"
"4,511","No matching tender, likely a direct award","NHS BUSINESS SERVICES AUTHORITY","03/08/2022","5,000,000","","","ATOS IT SERVICES UK LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG406774"
"4,288","No matching tender, likely a direct award","NORFOLK CONSTABULARY","02/08/2022","","01/09/2022","31/08/2024","CAPITA BUSINESS SERVICES LTD","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=52341"
"4,628","Robotic Process Automation Partner","NHS BUSINESS SERVICES AUTHORITY","02/08/2022","","","","ATOS IT SERVICES UK LIMITED","https://www.find-tender.service.gov.uk/Notice/021101-2022"
"4,125","Restart Scheme","DEPARTMENT FOR WORK AND PENSIONS","02/08/2022","","","","SERCO GROUP LIMITED","https://www.find-tender.service.gov.uk/Notice/021079-2022"
"4,126","Restart Scheme","DEPARTMENT FOR WORK AND PENSIONS","02/08/2022","","","","SERCO GROUP LIMITED","https://www.find-tender.service.gov.uk/Notice/021076-2022"
"4,166","Restart Scheme","DEPARTMENT FOR WORK AND PENSIONS","02/08/2022","","","","G4S FACILITIES MANAGEMENT (UK) LIMITED","https://www.find-tender.service.gov.uk/Notice/021071-2022"
"4,128","Restart Scheme","DEPARTMENT FOR WORK AND PENSIONS","02/08/2022","","","","SERCO GROUP LIMITED","https://www.find-tender.service.gov.uk/Notice/021067-2022"
"3,080","ITS300882 Corporate Contact Centre - Adult Social Care referral process - Amazon Web Services Amplify & React","LEEDS CITY COUNCIL","02/08/2022","92,200","05/09/2022","30/11/2022","CGI IT UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/a93d3c94-5846-4ee1-8289-c371381430c6"
"3,081","Improving Defence Outputs","MINISTRY OF DEFENCE","02/08/2022","305,350","04/08/2022","28/02/2023","BOSTON CONSULTING GROUP","https://www.contractsfinder.service.gov.uk/Notice/cea9015c-87f0-43ed-9aff-03bdb5a94c07"
"3,079","FOR TRANSPARENCY PURPOSES ONLY - External Assistance for Mil HR Fusion","MINISTRY OF DEFENCE","02/08/2022","54,600","02/08/2022","30/09/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/8df70c86-f2b9-4681-829a-30bdecaa55a2"
"3,078","Security Services Framework for the LLDC and London Stadium 185","THE LONDON LEGACY DEVELOPMENT CORPORATION","02/08/2022","12,000,000","15/08/2022","14/08/2026","G4S SECURE SOLUTIONS (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/b7e0f732-d10f-444d-8743-8019002d6f08"
"3,082","Revenue & Benefits Software","PETERBOROUGH CITY COUNCIL","02/08/2022","1,149,393","01/10/2022","31/03/2028","CAPITA BUSINESS SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/1502aed2-9782-4ac2-b89e-00ba5ab40d13"
"4,309","No matching tender, likely a direct award","LIBRARIES NI","02/08/2022","26,994,980","","","FUJITSU SERVICES LTD","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG406666"
"4,294","No matching tender, likely a direct award","LEEDS CITY COUNCIL","02/08/2022","","","","CGI IT UK LIMITED","https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=50388&PP=ctm/Supplier/PublicTenders&B=UK&PS=2"
"4,151","Libraries NI - Provision of Managed IT Services under the e3 Project","LIBRARIES NI","01/08/2022","","","","FUJITSU SERVICES LTD","https://www.find-tender.service.gov.uk/Notice/021009-2022"
"3,077","Security Services","THE PENSIONS REGULATOR","01/08/2022","70,000","01/08/2022","03/07/2023","G4S LIMITED","https://www.contractsfinder.service.gov.uk/Notice/75839d8e-dd5c-44ca-9d7d-0728ec3b06bf"
"3,076","TRANSPARENCY ONLY  Payroll Service Integrations DSTL","MINISTRY OF DEFENCE","31/07/2022","466,650","01/08/2022","31/12/2022","DELOITTE","https://www.contractsfinder.service.gov.uk/Notice/0bc1bca9-b204-497e-aa95-6166bb215699"
"4,408","No matching tender, likely a direct award","LUTON COUNCIL","29/07/2022","","11/07/2022","11/07/2027","DXC TECHNOLOGY (ENTSERV UK LTD)","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=54d63f86-480f-ed11-8116-005056b64545"
"3,073","con_15685 Provider Data Self Assessment Tool","DEPARTMENT FOR EDUCATION","29/07/2022","495,000","01/08/2022","31/07/2023","KPMG LLP","https://www.contractsfinder.service.gov.uk/Notice/720925d9-a725-4c8c-80c1-ad0a098487b5"
"3,074","Corporate Services Review","LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST","29/07/2022","138,493","29/07/2022","28/10/2022","PA CONSULTING SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/422bbca7-c38d-48b3-949b-bc59310c80c3"
"3,072","Business Support Services","NHS DIGITAL","29/07/2022","9,750,000","29/07/2022","26/07/2024","ERNST & YOUNG LLP","https://www.contractsfinder.service.gov.uk/Notice/064d6b53-bbc1-414f-9fbc-8a8271303a9f"
"3,075","DWP Identity Product Manager","DEPARTMENT FOR WORK AND PENSIONS","29/07/2022","119,922","29/07/2022","23/12/2022","CGI IT UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/3992dee5-35d9-4be4-a2e6-da04c236377c"
"4,411","No matching tender, likely a direct award","GENOMICS ENGLAND LIMITED","29/07/2022","215,181","","","IBM LTD","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JUL406058"
"3,070","Financial Improvement Support","THE QUEEN ELIZABETH HOSPITAL KING'S LYNN NHS FOUNDATION TRUST","28/07/2022","125,574","29/07/2022","18/11/2022","PRICE WATERHOUSE COOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/e010973d-fc35-44ac-99e0-297a1833d67e"
"3,071","Insight and Performance Programme KPI and Metric Definition","DEPARTMENT FOR WORK AND PENSIONS","28/07/2022","2,455,845","01/08/2022","31/03/2023","CAPGEMINI UK PLC","https://www.contractsfinder.service.gov.uk/Notice/aaefaa36-de6a-40bd-ac4e-56975f73939e"
"4,216","Service Operations","GENOMICS ENGLAND LIMITED","27/07/2022","","","","IBM LTD","https://www.find-tender.service.gov.uk/Notice/020399-2022"
"3,069","PSF 3 Lot 4b - Appraisals for  (1) Harrington North Shore Coastal Erosion Protection & (2) Silloth Groyne Replacement","CUMBRIA COUNTY COUNCIL","27/07/2022","97,950","01/08/2022","02/12/2022","CAPITA PROPERTY & INFRASTRUCTURE LIMITED","https://www.contractsfinder.service.gov.uk/Notice/3186389b-d743-4096-925f-597703f191b6"
"3,067","IPT - External Data Reviewers Team 2","HOME OFFICE","26/07/2022","575,100","25/07/2022","18/11/2022","PRICE WATERHOUSE COOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/ff2c91b0-f48e-4ce3-ac06-734bcbc41056"
"3,068","Support to C&P DS&T Transformation - WS2, 4 and 7","NATIONAL HIGHWAYS LIMITED","26/07/2022","245,700","27/07/2022","23/09/2022","PA CONSULTING SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/7462a355-3514-4ae5-a63e-9e11d9ecd265"
"3,066","Reskills and Upskills for the Digital Industry Lead Supplier","GREATER MANCHESTER COMBINED AUTHORITY","26/07/2022","3,000,000","","","SERCO LIMITED","https://ted.europa.eu/udl?uri=TED:NOTICE:407851-2022:TEXT:EN:HTML"
"4,443","No matching tender, likely a direct award","ENGLISH HERITAGE","26/07/2022","406,631","","","G4S CASH SOLUTIONS (UK) LTD","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JUL405694"
"4,440","Cash Collection Services at English Heritage Properties 2022","ENGLISH HERITAGE","24/07/2022","","","","G4S CASH SOLUTIONS (UK) LTD","https://www.find-tender.service.gov.uk/Notice/020074-2022"
"4,438","Cash Collection Services at English Heritage Properties 2022","ENGLISH HERITAGE","24/07/2022","","","","G4S CASH SOLUTIONS (UK) LTD","https://www.find-tender.service.gov.uk/Notice/020074-2022"
"4,437","Cash Collection Services at English Heritage Properties 2022","ENGLISH HERITAGE","24/07/2022","","","","G4S CASH SOLUTIONS (UK) LTD","https://www.find-tender.service.gov.uk/Notice/020074-2022"
"4,439","Cash Collection Services at English Heritage Properties 2022","ENGLISH HERITAGE","24/07/2022","","","","G4S CASH SOLUTIONS (UK) LTD","https://www.find-tender.service.gov.uk/Notice/020074-2022"
"3,064","GB-London: CON-22-093 Operational Resilience Foundations Project","FINANCIAL CONDUCT AUTHORITY","25/07/2022","297,795","01/08/2022","31/01/2023","PRICE WATERHOUSE COOPERS","https://www.contractsfinder.service.gov.uk/Notice/d67283ea-6486-4d98-bd87-3f46419581b2"
"3,065","Services in Developing the New Approach to the Works Workstream","PARLIAMENTARY WORKS SPONSOR BODY","25/07/2022","1,089,160","25/07/2022","24/07/2023","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/12b81546-b4c8-40d5-b55a-3294a7de475d"
"4,513","No matching tender, likely a direct award","UNIVERSITY OF LINCOLN","23/07/2022","550,000","","","KPMG LLP","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=JUL405598"
