"incremental_id","tender_title","buyer","award_date","award_value","contract_start","contract_end","supplier","source_url"
"3,979","No matching tender, likely a direct award","STAFFORDSHIRE COUNTY COUNCIL","06/04/2022","499,600","","","CAPITA BUSINESS SERVICES LTD","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=APR394162"
"4,522","E-Payments- Partnership with Districts","STAFFORDSHIRE COUNTY COUNCIL","05/04/2022","","","","CAPITA BUSINESS SERVICES LTD","https://www.find-tender.service.gov.uk/Notice/009096-2022"
"2,807","Standards Regime for Senior NHS Leaders","NHS ENGLAND AND NHS IMPROVEMENT","05/04/2022","139,000","01/03/2022","29/07/2022","PWC LLP1","https://www.contractsfinder.service.gov.uk/Notice/1c706f35-95f8-49f9-b5ad-2297daf603a5"
"2,805","Provision of a Fund Manager for the Biodiverse Landscape Fund","DEFRA NETWORK ETENDERING PORTAL","05/04/2022","7,109,000","05/04/2022","04/04/2031","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/7793c7e7-d092-4fc4-a998-1ebc15ae853f"
"2,806","FM22086 -Expansion of Access Control System - Aquarium Block & SCL Security Services, Access Control. Access Systems","UK SHARED BUSINESS SERVICES LIMITED","05/04/2022","14,846","31/03/2022","30/04/2023","G4S SECURE SOLUTIONS (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/893d875f-c2ae-462a-b083-2faceb353438"
"3,939","No matching tender, likely a direct award","UNIVERSITY OF STRATHCLYDE","05/04/2022","150,000","","","ACCENTURE (UK) LTD","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=APR445305"
"4,175","Education Network for Northern Ireland — “Education Network (NI)”","EDUCATION AUTHORITY","04/04/2022","","","","CAPITA MANAGED IT SOLUTIONS","https://www.find-tender.service.gov.uk/Notice/008952-2022"
"2,802","C3E Strategy Refresh","HOME OFFICE","04/04/2022","255,000","04/04/2022","01/07/2022","PA CONSULTING SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/20ffbd13-1471-463c-b651-e220018192c3"
"2,804","Counter Fraud Consultancy Services","CROWN COMMERCIAL SERVICE","04/04/2022","750,000","05/04/2022","15/08/2022","ACCENTURE (U K) LTD","https://www.contractsfinder.service.gov.uk/Notice/2155472a-8d95-4ccb-a8f2-1a89dd4934ce"
"2,803","A Call Off Contract from the Prison Education Dynamic Purchasing System for the provision of Digital Storytime for learners at HMP Buckley Hall","MINISTRY OF JUSTICE","04/04/2022","6,980","04/04/2022","03/04/2023","SERCO","https://www.contractsfinder.service.gov.uk/Notice/e22c0d62-6ad6-4b97-a544-6cf814bde2b2"
"4,047","No matching tender, likely a direct award","WIRRAL BOROUGH COUNCIL","01/04/2022","","01/04/2022","30/09/2023","CAPITA BUSINESS SERVICES LTD","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=305a281b-c8b1-ec11-8113-005056b64545"
"2,794","ServiceNow Support and Development Managed Services 2022/24","HOME OFFICE","01/04/2022","1,071,322","01/04/2022","31/03/2024","FUJITSU SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/621065dc-5e8b-4941-974b-c46c01875bc3"
"2,800","Chichester District Council: Cash Collection Services","CHICHESTER DISTRICT COUNCIL","01/04/2022","177,000","01/10/2022","30/09/2025","G4S SOLUTIONS LTD","https://www.contractsfinder.service.gov.uk/Notice/cc59039d-9438-41f2-aa6d-caf8f57ff3a5"
"2,795","Agile Digital Architecture Services","DEPARTMENT FOR WORK AND PENSIONS","01/04/2022","98,580","04/04/2022","30/09/2022","CAPGEMINI UK PLC","https://www.contractsfinder.service.gov.uk/Notice/d2010587-7d3b-4792-a0fa-8bddcbff0a12"
"2,797","Vision and Model Development for Data and Analytics for Integrated Care","NHS ENGLAND","01/04/2022","1,000,000","01/04/2022","01/02/2023","ACCENTURE (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/0e120c0a-56dc-472e-9f3c-d4c869d2d134"
"2,796","Senior Procurement Manager Resource April 22","HS2","01/04/2022","27,860","01/04/2022","30/09/2022","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/e5c9c46b-204a-4ce9-b3e0-3bd422c272fc"
"2,793","Capita Support for Professional Services","DEFENCE DIGITAL (ISG)","01/04/2022","415,700","01/04/2022","16/12/2022","CAPITA BUSINESS SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/836084fd-2826-485b-9bc3-882e23fe37e5"
"2,798","Cash collection 01.04.2022 - 31.03.2025 - Contract","DERBYSHIRE SUPPORT FACILITIES SERVICES","01/04/2022","14,400","01/04/2022","31/03/2025","G4S CASH SERVICES (UK) LTD","https://www.contractsfinder.service.gov.uk/Notice/9e73aa43-d575-4ef7-98bc-05e294e5069c"
"2,801","Vision and Model Development for Data and Analytics for Integrated Care","NHS ENGLAND","01/04/2022","1,000,000","01/04/2022","01/02/2023","ACCENTURE (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/b30dffc2-aad8-4bc4-a225-0e4cdf682287"
"2,799","Shared Channels Experience Outcome Based Digital Services","DEPARTMENT FOR WORK AND PENSIONS","01/04/2022","4,900,000","01/04/2022","30/09/2022","CAPGEMINI","https://www.contractsfinder.service.gov.uk/Notice/4b43e4b6-262a-4270-99dc-50f264de556e"
"4,045","No matching tender, likely a direct award","TRANSLINK","01/04/2022","","","","ERNST YOUNG LLP","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=APR393699"
"2,792","The ECHO2 Programme: Network Integration Services Procurement","FOREIGN, COMMONWEALTH & DEVELOPMENT OFFICE","01/04/2022","184,000,000","","","FUJITSU SERVICES LIMITED","https://ted.europa.eu/udl?uri=TED:NOTICE:173073-2022:TEXT:EN:HTML"
"4,046","No matching tender, likely a direct award","FOREIGN COMMONWEALTH AND DEVELOPMENT OFFICE","01/04/2022","184,000,000","","","FUJITSU SERVICES LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=APR393729"
"4,302","The ECHO2 Programme: Network Integration Services Procurement","FOREIGN COMMONWEALTH AND DEVELOPMENT OFFICE","31/03/2022","","","","FUJITSU SERVICES LIMITED","https://www.find-tender.service.gov.uk/Notice/008742-2022"
"4,623","P-1872 Provision of Internal Audit Services, including Head of Internal Audit","TRANSLINK","31/03/2022","","","","ERNST YOUNG LLP","https://www.find-tender.service.gov.uk/Notice/008703-2022"
"4,301","P10773 - DEL Line of Business Applications","DEPARTMENT FOR THE ECONOMY","31/03/2022","","","","FUJITSU SERVICES LTD","https://www.find-tender.service.gov.uk/Notice/008635-2022"
"2,787","Safeguarding & Relationships","DEPARTMENT FOR WORK AND PENSIONS","31/03/2022","4,591,000","01/04/2022","31/03/2024","CAPGEMINI UK PLC","https://www.contractsfinder.service.gov.uk/Notice/8260d62b-8aec-42ac-92f6-4613f62b06fb"
"2,782","Internal Audit Services","THE QUEEN ELIZABETH HOSPITAL KING'S LYNN NHS FOUNDATION TRUST","31/03/2022","96,150","01/04/2022","31/03/2023","PRICE WATERHOUSE COOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/1132b47e-9da8-466f-ad06-d7b264ad9f0f"
"2,789","Strategy and Transformation Lead","NATIONAL HIGHWAYS LIMITED","31/03/2022","350,000","01/04/2022","31/07/2022","PA CONSULTING SERVICES LIMITED (UK)","https://www.contractsfinder.service.gov.uk/Notice/d0e0c411-16ea-48e2-ace3-d1b69ab08c19"
"2,780","Support, Maintenance and Modernisation of Registration Online (RON) Application","HOME OFFICE","31/03/2022","346,821","01/05/2022","30/04/2023","CGI UK IT","https://www.contractsfinder.service.gov.uk/Notice/439574f7-a3dd-4687-8c61-fe2f87bbe2fd"
"2,777","SPM DEVELOPMENT PARTNER - LOT 5","POST OFFICE LIMITED","31/03/2022","27,000,000","02/05/2022","01/05/2024","ACCENTURE","https://www.contractsfinder.service.gov.uk/Notice/34ed6f40-0dd5-4479-b75f-f821214a9829"
"2,784","Architecture Service","DEPARTMENT FOR WORK AND PENSIONS","31/03/2022","2,038,000","01/04/2022","31/03/2024","IBM UNITED KINGDOM LIMITED  023 92 56 1000  PO BOX 41  NORTH HAR","https://www.contractsfinder.service.gov.uk/Notice/022d2fcb-ef62-4dfb-ba2e-991cc15934d5"
"2,791","UKRI-2127 IAM Information Security Senior Project Manager","UK RESEARCH & INNOVATION","31/03/2022","127,000","04/04/2022","31/10/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/b0958a79-11b7-409e-b366-1b7f5efd3e12"
"2,774","CCUS Development - Finance & Business Consultancy","BUSINESS ENERGY AND INDUSTRIAL STRATEGY","31/03/2022","25,000,000","14/04/2022","15/04/2024","ERNST & YOUNG LIMITED","https://www.contractsfinder.service.gov.uk/Notice/4dafa088-85da-44f4-85bb-a1b311e403d8"
"2,775","Contracts Finder - awarded contract","DEPARTMENT FOR WORK AND PENSIONS","31/03/2022","2,700,000","01/04/2022","31/03/2024","IBM UNITED KINGDOM LIMITED","https://www.contractsfinder.service.gov.uk/Notice/ebf54c86-6595-4f77-9bb8-fe034f3e2b66"
"2,783","DWP Transformation Discovery to Beta  Phase","DEPARTMENT FOR WORK AND PENSIONS","31/03/2022","3,070,000","01/04/2022","31/03/2024","CAPGEMINI UK PLC","https://www.contractsfinder.service.gov.uk/Notice/00119787-1d81-42d2-b59a-5c4fcefedc02"
"2,779","Counter Fraud Services","THE QUEEN ELIZABETH HOSPITAL KING'S LYNN NHS FOUNDATION TRUST","31/03/2022","35,400","01/04/2022","31/03/2023","PRICE WATERHOUSE COOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/9123f3f3-250f-431b-bc20-22433a448419"
"2,773","Residency & CAPI","DEPARTMENT FOR WORK AND PENSIONS","31/03/2022","3,900,000","01/04/2022","31/03/2024","IBM UNITED KINGDOM LIMITED","https://www.contractsfinder.service.gov.uk/Notice/4ea7127c-6f54-4d4b-8aed-f3a9649669f6"
"2,790","Apply for a Nino","DEPARTMENT FOR WORK AND PENSIONS","31/03/2022","2,200,000","01/04/2022","31/03/2023","IBM UNITED KINGDOM LIMITED","https://www.contractsfinder.service.gov.uk/Notice/dcd4ab0a-28dd-4d3d-8cc3-1b4f700ef42f"
"2,772","PRO 5102 Deloitte MCF3 Call-off","UK HEALTH SECURITY AGENCY","31/03/2022","1,579,146","01/04/2022","30/06/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/f95eba36-93af-4f27-b7db-f4cfbfeb8225"
"2,770","Payroll Services to the British Embassy Copenhagen","FOREIGN COMMONWEALTH AND DEVELOPMENT OFFICE","31/03/2022","63,680","01/04/2022","31/03/2024","PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB","https://www.contractsfinder.service.gov.uk/Notice/748190d3-79d9-4940-ad09-b583b7bb5729"
"2,776","Strategic Product Development","DEPARTMENT FOR WORK AND PENSIONS","31/03/2022","2,127,104","01/04/2022","30/09/2022","IBM UNITED KINGDOM LIMITED  023 92 56 1000","https://www.contractsfinder.service.gov.uk/Notice/0d9da2e9-0e46-465f-82bb-0edb506ed1f4"
"2,778","ATLAS Exit Enterprise Architect","MINISTRY OF DEFENCE","31/03/2022","158,400","01/04/2022","30/06/2022","ATOS IT SERVICES UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/97645a3d-d9a8-48f5-83b7-9e00544ca72c"
"2,781","Storm Overflow Consultation","DEFRA NETWORK ETENDERING PORTAL","31/03/2022","440,000","31/03/2022","24/06/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/6fe7b722-663a-457d-b9c6-81512d169ee5"
"2,788","National Security Data Sharing Development Service","HOME OFFICE","31/03/2022","6,000,000","01/05/2020","31/03/2022","SOPRA STERIA","https://www.contractsfinder.service.gov.uk/Notice/ad3a5342-3104-4a7d-9713-0430ef967b88"
"2,771","IAG 2022 Support Requirements","DEPARTMENT FOR WORK AND PENSIONS","31/03/2022","4,045,427","01/04/2022","31/03/2023","ACCENTURE (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/8e7c6217-7475-47fe-a119-0b1cfc6c9144"
"2,785","2022-038 Analytical Support to Deliver Price Cap Update","OFGEM","31/03/2022","1,026,895","01/04/2022","31/07/2022","PRICEWATERHOUSE COOPERS LLP (PWC)","https://www.contractsfinder.service.gov.uk/Notice/fe938d1b-f976-4261-919b-9d247ee1c03f"
"2,786","2022-040 SoLR Processes, Levy Claim and Insolvency Cost Recovery Work","OFGEM","31/03/2022","757,965","01/04/2022","31/07/2022","KPMG LLP","https://www.contractsfinder.service.gov.uk/Notice/dcf91ee9-1f07-4071-b7c4-0bc2c1f9b435"
"4,019","No matching tender, likely a direct award","FOREIGN COMMONWEALTH AND DEVELOPMENT OFFICE","31/03/2022","1,141,266","","","G4S SECURE SOLUTIONS BAHRAIN WLL","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR393500"
"3,995","No matching tender, likely a direct award","LANCASHIRE POLICE","30/03/2022","","01/04/2022","31/05/2022","PRICEWATERHOUSECOOPERS AS LLP","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=51210"
"3,996","No matching tender, likely a direct award","WEST YORKSHIRE POLICE","30/03/2022","","01/04/2022","31/03/2023","IBM UNITED KINGDOM LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=51232"
"4,646","Security Services for British Embassy Manama","FOREIGN COMMONWEALTH AND DEVELOPMENT OFFICE","30/03/2022","","","","G4S SECURE SOLUTIONS BAHRAIN WLL","https://www.find-tender.service.gov.uk/Notice/008502-2022"
"4,174","HMCTS Digital Architecture Capability Extension","MINISTRY OF JUSTICE","30/03/2022","","","","PA CONSULTING LIMITED","https://www.find-tender.service.gov.uk/Notice/008497-2022"
"2,762","HMRC Trust Statement Legal cases work PWC","NATIONAL AUDIT OFFICE","30/03/2022","30,600","11/04/2022","22/07/2022","PRICEWATERHOUSECOOPERS","https://www.contractsfinder.service.gov.uk/Notice/0ef82d08-2b59-4824-98dd-f96a8bed757d"
"2,760","Cloudera Licences and Support","MINISTRY OF DEFENCE","30/03/2022","4,697,044","31/03/2022","30/03/2026","CGI IT UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/aa5ecb8c-ed13-46a6-a931-8c8c25906a3a"
"2,763","GB-Sheffield: Marketing Support Net Zero","BRITISH BUSINESS BANK PLC","30/03/2022","70,000","01/04/2022","30/06/2022","DELOITTE MCS LIMITED","https://www.contractsfinder.service.gov.uk/Notice/fee487dd-70f9-438e-8d06-436873fcfa5a"
"2,761","Software licence","MET OFFICE","30/03/2022","818,718","30/03/2022","30/03/2024","IBM UNITED KINGDOM LTD","https://www.contractsfinder.service.gov.uk/Notice/0502294b-d84c-40e8-86d2-3f277c9c278f"
"2,765","Consultancy - Digital Enablement Strategy","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","30/03/2022","133,700","28/03/2022","27/06/2022","ATOS IT SERVICES UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/f173c827-6aef-44c9-a51a-e27002186737"
"2,759","Provision and Support of ATOM Application","CTM PORTAL FOR THE NDA SHARED SERVICES ALLIANCE","30/03/2022","676,793","01/04/2022","31/03/2024","FUJITSU SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/cab35b17-c0cf-46f9-a933-dfd6dd0bd5fe"
"2,766","PICASSO Allied System for GEOINT (P-ASG) Intelligent Customer Team (ICT)","MINISTRY OF DEFENCE","30/03/2022","5,630,234","30/03/2022","29/02/2024","CGI IT UK LIMITED","https://www.contractsfinder.service.gov.uk/Notice/0717aa7b-668a-4d72-aa2a-425a3db9b608"
"2,769","Blue Prism Enterprise Licences","POLICE AND CRIME COMMISSIONER FOR SOUTH YORKSHIRE","30/03/2022","51,840","01/04/2022","31/03/2023","IBM UNITED KINGDOM LIMITED","https://www.contractsfinder.service.gov.uk/Notice/e3ff1052-1b7c-4d2d-8b74-d725f63be123"
"2,767","Defra Group grant-making technology landscape","DEFRA NETWORK ETENDERING PORTAL","30/03/2022","381,998","17/02/2022","30/05/2022","ERNST & YOUNG","https://www.contractsfinder.service.gov.uk/Notice/b576ee13-3b17-4c2e-9c18-7ad029a3e51d"
"2,768","UKRI-1949 CDS and Buillion ServiceNow Licence","UK RESEARCH & INNOVATION","30/03/2022","196,445","01/04/2022","31/03/2023","ATOS IT SERVICES","https://www.contractsfinder.service.gov.uk/Notice/09be60f8-d2f4-4122-b12f-1fa26b9ff497"
"2,764","ICS 5 year Digital Transformation Strategy","SOUTH CENTRAL AND WEST COMMISSIONING SUPPORT UNIT","30/03/2022","245,000","31/03/2022","30/06/2022","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/fc322010-dd12-4bef-a7dc-087cc945aea2"
"3,997","No matching tender, likely a direct award","BUCKINGHAMSHIRE & MILTON KEYNES FIRE AUTHORITY","30/03/2022","389,850","","","CAPITA BUSINESS SERVICES LTD (OPERATING AS THE FIRE SERVICE COLLEGE)","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=MAR393282"
"3,967","No matching tender, likely a direct award","CUMBRIA COUNTY COUNCIL","29/03/2022","","04/04/2022","29/07/2022","CAPITA PROPERTY & INFRASTRUCTURE LIMITED","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=7efb7251-2ba1-ec11-8112-005056b64545"
"3,968","No matching tender, likely a direct award","SOUTH GLOUCESTERSHIRE COUNCIL","29/03/2022","","01/04/2017","31/03/2024","CAPITA BUSINESS SERVICES LIMITED","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=a97df02a-86ae-ec11-8113-005056b64545"
"2,752","PSF 3 - Lot 2a - A5074 North of Gilpin Bridge Site Investigation and Remediation Design Works","CUMBRIA COUNTY COUNCIL","29/03/2022","10,777","04/04/2022","29/07/2022","CAPITA PROPERTY & INFRASTRUCTURE LIMITED","https://www.contractsfinder.service.gov.uk/Notice/325e4e7d-8cec-4ae7-80d6-4b036c98f9f7"
"2,755","Provision of IT Health Checks","FOREIGN, COMMONWEALTH AND DEVELOPMENT OFFICE","29/03/2022","8,375","30/03/2022","31/03/2022","KPMG LLP","https://www.contractsfinder.service.gov.uk/Notice/338dcd5e-911f-4032-a5bb-48364b1bc782"
"2,751","Accenture - Software License and Maintenance Agreement","NNUH","29/03/2022","23,485","01/01/2022","31/12/2022","ACCENTURE (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/21e805ae-7e41-42e9-af8f-eb392dd7e608"
"2,756","MOD Pan-Defence Skills Framework PCD","MINISTRY OF DEFENCE","29/03/2022","1,199,593","01/04/2022","31/03/2023","KPMG","https://www.contractsfinder.service.gov.uk/Notice/18dd93c4-62e3-45c6-9d38-a21ed11aca0a"
"2,754","A Call Off Contract from the Prison Education Dynamic Purchasing System for the provision of Storytelling for learners at HMP Risley","MINISTRY OF JUSTICE","29/03/2022","6,798","01/04/2022","31/03/2023","SERCO","https://www.contractsfinder.service.gov.uk/Notice/27f4fbf4-4fc6-4adc-9993-d47efcd211c2"
"2,758","TSP Strategy, Design and Technology","H M REVENUE & CUSTOMS","29/03/2022","15,000,000","01/04/2022","31/03/2023","DELOITTE","https://www.contractsfinder.service.gov.uk/Notice/5152047e-12c2-4f97-9d4a-76ad728e36c6"
"2,753","Development Team Optimisation Assessment","LANCASHIRE CONSTABULARY","29/03/2022","31,637","01/04/2022","31/05/2022","PRICE WATERHOUSE COOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/e6d4cae4-8f92-4700-b2d5-52b181bbfd01"
"2,757","Citizen Finance Requirement","DEPARTMENT FOR WORK AND PENSIONS","29/03/2022","3,880,000","01/04/2022","31/03/2024","IBM UNITED KINGDOM LIMITED","https://www.contractsfinder.service.gov.uk/Notice/9fbf77fb-9a21-471f-be4d-71c1ab654a02"
"3,872","No matching tender, likely a direct award","HOMES ENGLAND (THE NAME ADOPTED BY THE HOMES AND COMMUNITIES AGENCY)","28/03/2022","","07/03/2022","30/06/2022","PWC","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=36897e88-7574-ec11-8110-005056b64545"
"4,663","Operational Fire Fighting Facilities","BUCKINGHAMSHIRE & MILTON KEYNES FIRE AUTHORITY","28/03/2022","","","","CAPITA BUSINESS SERVICES LTD (OPERATING AS THE FIRE SERVICE COLLEGE)","https://www.find-tender.service.gov.uk/Notice/008276-2022"
"2,744","Analytical, Intelligence and Investigation Services","DEPARTMENT FOR LEVELLING UP, HOUSING AND COMMUNITIES","28/03/2022","1,500,000","28/03/2022","31/03/2023","DELOITTE","https://www.contractsfinder.service.gov.uk/Notice/8db0a792-2d68-4b28-889d-f0fea0372613"
"2,745","RES/RES/Common Activities Consultancy for Future State Design Blueprints","BRISTOL CITY COUNCIL","28/03/2022","50,000","13/04/2022","12/06/2022","PWC","https://www.contractsfinder.service.gov.uk/Notice/dbca8ef1-8141-4d96-8a0c-fbd465ebdec2"
"2,749","Attraction, Recruitment and On-Boarding Consultancy Services","BATH AND NORTHEAST SOMERSET, SWINDON AND WILTSHIRE STP","28/03/2022","50,000","11/03/2022","10/06/2022","PRICEWATERHOUSECOOPERS LLP","https://www.contractsfinder.service.gov.uk/Notice/64071b59-04eb-4635-a569-a24c1bd73b26"
