"incremental_id","tender_title","buyer","award_date","award_value","contract_start","contract_end","supplier","source_url"
"3,137","DMA Consultant - Pension Wise Commissioning","MONEY AND PENSIONS SERVICE","07/09/2022","108,000","12/09/2022","12/12/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/edb75bc6-0282-49c3-ac26-af3232b1b9ac"
"3,138","Capability System Modelling Expansion Project","HOME OFFICE","07/09/2022","16,000,000","01/08/2022","31/07/2023","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/fa837b6d-638d-404a-bc59-8d928d6f47c8"
"3,139","Ground Handler Review Research Project","DFTC - DEPARTMENT FOR TRANSPORT","07/09/2022","199,500","07/09/2022","06/12/2022","PA CONSULTING SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/dc70cf44-6382-49fa-80b5-a453f14bdf0e"
"3,279","External Audit Services CU.698.RH","CARDIFF UNIVERSITY","06/09/2022","","","","KPMG LLP","https://www.find-tender.service.gov.uk/Notice/024892-2022"
"3,135","WSCC - JS - Invoice Processing Services","WEST SUSSEX COUNTY COUNCIL","06/09/2022","142,000","01/10/2022","30/09/2023","CAPITA BUSINESS SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/d98cbc71-b768-42fc-a1d4-4712170d7de6"
"3,136","Grants hub Consultancy piece for RPA","DEFRA NETWORK ETENDERING PORTAL","06/09/2022","393,985","06/09/2022","23/12/2022","ERNST & YOUNG","https://www.contractsfinder.service.gov.uk/Notice/ae34464a-2d9a-4dd3-971f-ee39a9ee5bfd"
"5,549","No matching tender, likely a direct award","CARDIFF UNIVERSITY","06/09/2022","1,412,600","","","KPMG LLP","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP410567"
"3,134","PRO5331 Evaluation of the Effectiveness of Mass Testing for SARS-CoV-2  England","UK HEALTH SECURITY AGENCY","05/09/2022","3,049,752","24/08/2022","31/03/2023","ERNST & YOUNG LLP","https://www.contractsfinder.service.gov.uk/Notice/9b88c958-673c-4085-98b9-31ce10d5131c"
"5,287","No matching tender, likely a direct award","LANCASHIRE POLICE","03/09/2022","","01/04/2015","31/03/2016","IBM UK HEALTHCARE TRUSTEE LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=26983"
"5,288","No matching tender, likely a direct award","LANCASHIRE POLICE","03/09/2022","","01/04/2018","31/03/2019","IBM UK HEALTHCARE TRUSTEE LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=36099"
"5,289","No matching tender, likely a direct award","LANCASHIRE POLICE","03/09/2022","","01/04/2016","31/03/2017","IBM UK HEALTHCARE TRUSTEE LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=30208"
"5,290","No matching tender, likely a direct award","LANCASHIRE POLICE","03/09/2022","","01/04/2019","30/06/2020","IBM UNITED KINGDOM LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=39993"
"5,291","No matching tender, likely a direct award","LANCASHIRE POLICE","03/09/2022","","01/04/2017","31/03/2018","IBM UNITED KINGDOM LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=33021"
"5,297","No matching tender, likely a direct award","DORSET & WILTSHIRE FIRE AND RESCUE SERVICE","03/09/2022","","01/04/2015","31/03/2016","CAPITA SECURE INFORMATION SOLUTIONS LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=28322"
"5,298","No matching tender, likely a direct award","LANCASHIRE POLICE","03/09/2022","","01/03/2015","29/02/2016","CAPITA SECURE INFORMATION SOLUTIONS LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=25580"
"5,299","No matching tender, likely a direct award","AVON AND SOMERSET CONSTABULARY SINGLE FORCE","03/09/2022","","30/11/2014","29/11/2015","CAPITA SECURE INFORMATION SOLUTIONS LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=26534"
"5,300","No matching tender, likely a direct award","DEVON & CORNWALL POLICE","03/09/2022","","01/04/2018","31/05/2020","CAPITA SECURE INFORMATION SOLUTIONS LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=37030"
"5,301","No matching tender, likely a direct award","WARWICKSHIRE POLICE","03/09/2022","","09/03/2020","04/04/2020","PRICEWATERHOUSECOOPERS AS LLP","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=44772"
"5,302","No matching tender, likely a direct award","DEVON & CORNWALL POLICE","03/09/2022","","01/04/2018","31/03/2020","CAPITA SECURE INFORMATION SOLUTIONS LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=36999"
"5,304","No matching tender, likely a direct award","THAMES VALLEY POLICE","03/09/2022","","01/04/2018","31/03/2019","CAPITA MANAGED IT SOLUTIONS LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=36069"
"5,305","No matching tender, likely a direct award","THAMES VALLEY POLICE","03/09/2022","","01/05/2018","30/04/2021","CAPITA SECURE INFORMATION SOLUTIONS LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=36653"
"5,306","No matching tender, likely a direct award","THAMES VALLEY POLICE","03/09/2022","","01/04/2016","31/03/2018","ATOS LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=40655"
"5,307","No matching tender, likely a direct award","THAMES VALLEY POLICE","03/09/2022","","01/03/2019","29/02/2020","IBM UNITED KINGDOM LIMITED","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=40996"
"5,282","No matching tender, likely a direct award","DEPARTMENT FOR BUSINESS, ENERGY & INDUSTRIAL STRATEGY","03/09/2022","650,000","","","SERCO LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP410407"
"5,280","Invitation to Tender for Provision of Exercising Support for a National, Cross Government Exercise: March 2023","DEPARTMENT FOR BUSINESS, ENERGY & INDUSTRIAL STRATEGY","02/09/2022","","","","SERCO LIMITED","https://www.find-tender.service.gov.uk/Notice/024612-2022"
"4,058","No matching tender, likely a direct award","MERSEYSIDE FIRE & RESCUE SERVICE","02/09/2022","","01/09/2021","31/08/2023","CAPITA PLC T/A FIRE SERVICE COLLEGE","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=0d536355-d529-ed11-8119-005056b64545"
"3,133","Oracle Support Services","PENSION PROTECTION FUND","02/09/2022","108,500","03/09/2022","02/03/2024","ACCENTURE (UK) LIMITED","https://www.contractsfinder.service.gov.uk/Notice/775b3351-d5c6-4786-96d8-88e31057b0fd"
"4,034","No matching tender, likely a direct award","SUSSEX POLICE","01/09/2022","","17/02/2020","16/02/2023","CAPITA BUSINESS SERVICES LTD","https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=52552"
"4,824","Apprenticeships and Associated Training","YORKSHIRE PURCHASING ORGANISATION","01/09/2022","","","","CAPITA PLC T/A KNOWLEDGEPOOL","https://www.find-tender.service.gov.uk/Notice/024527-2022"
"4,823","Apprenticeships and Associated Training","YORKSHIRE PURCHASING ORGANISATION","01/09/2022","","","","SERCO LIMITED","https://www.find-tender.service.gov.uk/Notice/024527-2022"
"4,821","Improving Defence Outputs https://www.contractsfinder.service.gov.uk/Notice/cea9015c-87f0-43ed-9aff-03bdb5a94c07","MINISTRY OF DEFENCE","01/09/2022","","","","BOSTON CONSULTANCY GROUP","https://www.find-tender.service.gov.uk/Notice/024487-2022"
"3,128","GB-Sheffield: Support for RLS Phase 3 Delivery Partner accreditation","BRITISH BUSINESS BANK","01/09/2022","150,000","05/09/2022","31/12/2022","PRICE WATERHOUSE COOPER","https://www.contractsfinder.service.gov.uk/Notice/85a0c7cb-4e8f-4452-a391-309fd1f77a85"
"3,130","Executive Master of Public Policy","INTELLECTUAL PROPERTY OFFICE","01/09/2022","70,750","09/09/2022","06/09/2024","ERNST & YOUNG LLP","https://www.contractsfinder.service.gov.uk/Notice/107711d6-8f67-4faa-82f8-c5cd1334a6c5"
"3,132","Leadership Academy Integrated Workflow Automation","SOUTH WEST POLICE PROCUREMENT SERVICES","01/09/2022","141,826","01/09/2022","31/03/2023","IBM UNITED KINGDOM LIMITED","https://www.contractsfinder.service.gov.uk/Notice/33447095-e4b2-49b6-9899-6f44eff3a4bf"
"3,129","Hardware and Software maintenance for the Fujitsu Eternus Virtual Tape Library","HOME OFFICE","01/09/2022","97,973","01/10/2022","30/09/2023","FUJITSU SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/d7ae8e55-1f32-4f9d-ae44-e8b3cd1500f4"
"3,131","Restructuring services, Forensic Accounting, Investigation, Audit and Assurance Framework - Lot 2 awarded Call off contract","DEPARTMENT FOR EDUCATION","01/09/2022","39,400","01/09/2022","31/10/2022","DELOITTE LLP","https://www.contractsfinder.service.gov.uk/Notice/ba0c0d23-70b8-4e1a-915e-731430065bd2"
"4,114","No matching tender, likely a direct award","UNIVERSITY OF EDINBURGH","01/09/2022","96,000","","","PA CONSULTING SERVICES LTD","https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=SEP457881"
"3,126","HAPMs Migration to Azure","NATIONAL HIGHWAYS LIMITED","31/08/2022","18,326","01/09/2022","31/12/2022","ATOS IT SERVICES (UK) LTD","https://www.contractsfinder.service.gov.uk/Notice/7f0ff4e6-7135-489c-9263-a5310ead552f"
"3,125","GB-London: CON-22-186 Changes to PSR Fees Policy","PAYMENT SYSTEMS REGULATOR","31/08/2022","262,829","12/09/2022","30/04/2023","PA CONSULTING SERVICES LIMITED","https://www.contractsfinder.service.gov.uk/Notice/56a62ea0-f66a-47d9-a668-f4ad26197bad"
"3,127","UKRI-2129 The Provision of a Programme Enhancement Team for the Connecting Capability Fund","BIP SOLUTIONS LIMITED","31/08/2022","286,000","01/09/2022","01/03/2024","PA CONSULTING SERVICES LTD","https://www.contractsfinder.service.gov.uk/Notice/839a96f0-2f10-40ed-9b9a-c9d4df035e32"
"5,506","No matching tender, likely a direct award","THE LONDON LEGACY DEVELOPMENT CORPORATION","31/08/2022","12,000,000","","","G4S SECURE SOLUTIONS (UK) LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG409952"
"5,505","No matching tender, likely a direct award","THE LONDON LEGACY DEVELOPMENT CORPORATION","31/08/2022","12,000,000","","","G4S SECURE SOLUTIONS (UK) LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG409953"
"5,416","No matching tender, likely a direct award","BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL","30/08/2022","","01/09/2022","31/08/2023","KPMG LLP","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=1eecfab1-6428-ed11-8119-005056b64545"
"4,617","Security Services Framework for the LLDC and London Stadium 185","THE LONDON LEGACY DEVELOPMENT CORPORATION","30/08/2022","","","","G4S SECURE SOLUTIONS (UK) LIMITED","https://www.find-tender.service.gov.uk/Notice/024163-2022"
"4,616","Security Services Framework for the LLDC and London Stadium 185","THE LONDON LEGACY DEVELOPMENT CORPORATION","30/08/2022","","","","G4S SECURE SOLUTIONS (UK) LIMITED","https://www.find-tender.service.gov.uk/Notice/024162-2022"
"3,124","CHP EoT","COMMUNITY HEALTH PARTNERSHIPS LIMITED","30/08/2022","150,000","01/09/2022","28/02/2023","PRICEWATERHOUSECOOPERS","https://www.contractsfinder.service.gov.uk/Notice/c4f1f954-bb77-4d95-a3bc-5e9de240a114"
"3,123","Payroll Services","DOUNREAY SITE RESTORATION LTD","26/08/2022","80,000","31/08/2022","31/08/2022","CGI IT LIMITED","https://www.contractsfinder.service.gov.uk/Notice/2bd2ddfb-a54f-4cb9-b523-5a5cf332a63b"
"5,324","No matching tender, likely a direct award","WELSH GOVERNMENT","26/08/2022","869,942","","","FUJITSU SERVICES LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG409469"
"5,325","No matching tender, likely a direct award","WELSH GOVERNMENT","26/08/2022","1,167,308","","","FUJITSU SERVICES LIMITED","https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=AUG409470"
"3,276","NHSmail","NHS DIGITAL","25/08/2022","","","","ACCENTURE (UK) LIMITED","https://www.find-tender.service.gov.uk/Notice/023767-2022"
"5,283","No matching tender, likely a direct award","WELLAND PROCUREMENT","25/08/2022","","01/04/2018","31/03/2023","ERNST & YOUNG LLP","https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=8416ecaa-ab23-ed11-8117-005056b64545"
